postcode,locality,state,lat,long,sa4name
3678,BYAWATHA,VIC,-36.68892,146.482439,Shepparton
3678,CARBOOR,VIC,-36.68892,146.482439,Shepparton
3678,CHESHUNT,VIC,-36.68892,146.482439,Shepparton
3678,CHESHUNT SOUTH,VIC,-36.68892,146.482439,Shepparton
3678,DOCKER,VIC,-36.68892,146.482439,Shepparton
3678,DOCKERS PLAINS,VIC,-36.68892,146.482439,Shepparton
3678,EAST WANGARATTA,VIC,-36.68892,146.482439,Shepparton
3678,EDI,VIC,-36.68892,146.482439,Shepparton
3678,EDI UPPER,VIC,-36.68892,146.482439,Shepparton
3678,EVERTON,VIC,-36.68892,146.482439,Shepparton
3678,EVERTON UPPER,VIC,-36.68892,146.482439,Shepparton
3678,KILLAWARRA,VIC,-36.68892,146.482439,Shepparton
3678,KING VALLEY,VIC,-36.68892,146.482439,Shepparton
3678,LACEBY,VIC,-36.68892,146.482439,Shepparton
3678,LONDRIGAN,VIC,-36.68892,146.482439,Shepparton
3678,MARKWOOD,VIC,-36.68892,146.482439,Shepparton
3678,MEADOW CREEK,VIC,-36.68892,146.482439,Shepparton
3678,MILAWA,VIC,-36.68892,146.482439,Shepparton
3678,NORTH WANGARATTA,VIC,-36.68892,146.482439,Shepparton
3678,OXLEY,VIC,-36.68892,146.482439,Shepparton
3678,OXLEY FLATS,VIC,-36.68892,146.482439,Shepparton
3678,PEECHELBA,VIC,-36.68892,146.482439,Shepparton
3678,PEECHELBA EAST,VIC,-36.68892,146.482439,Shepparton
3678,ROSE RIVER,VIC,-36.68892,146.482439,Shepparton
3678,TARRAWINGEE,VIC,-36.68892,146.482439,Shepparton
3678,WABONGA,VIC,-36.68892,146.482439,Shepparton
3678,WALDARA,VIC,-36.68892,146.482439,Shepparton
3678,WANGANDARY,VIC,-36.68892,146.482439,Shepparton
3678,WANGARATTA FORWARD,VIC,-36.68892,146.482439,Shepparton
3678,WANGARATTA SOUTH,VIC,-36.68892,146.482439,Shepparton
3678,WHITLANDS,VIC,-36.68892,146.482439,Shepparton
3711,BUXTON,VIC,-37.41047,145.682161,Hume
3712,RUBICON,VIC,-37.3209,145.839057,Hume
3712,THORNTON,VIC,-37.3209,145.839057,Hume
3713,EILDON,VIC,-37.241527,145.90623,Hume
3713,LAKE EILDON,VIC,-37.241527,145.90623,Hume
3713,TAYLOR BAY,VIC,-37.20794843,145.880225,Hume
3714,ACHERON,VIC,-37.210538,145.687889,Hume
3714,ALEXANDRA,VIC,-37.210538,145.687889,Hume
3714,CATHKIN,VIC,-37.210538,145.687889,Hume
3714,CRYSTAL CREEK,VIC,-37.210538,145.687889,Hume
3714,DEVILS RIVER,VIC,-37.18897433,145.8060118,Hume
3714,FAWCETT,VIC,-37.210538,145.687889,Hume
3714,KORIELLA,VIC,-37.210538,145.687889,Hume
3714,MAINTONGOON,VIC,-37.13112911,145.7781021,Hume
3714,TAGGERTY,VIC,-37.210538,145.687889,Hume
3714,WHANREGARWEN,VIC,-37.2189348,145.6196525,Hume
3715,ANCONA,VIC,-36.985747,145.739419,Hume
3715,MERTON,VIC,-36.985747,145.739419,Hume
3715,WOODFIELD,VIC,-36.985747,145.739419,Hume
3717,FLOWERDALE,VIC,-37.286611,145.435776,Hume
3717,GHIN GHIN,VIC,-37.286611,145.435776,Hume
3717,GLENBURN,VIC,-37.286611,145.435776,Hume
3717,HOMEWOOD,VIC,-37.286611,145.435776,Hume
3717,KILLINGWORTH,VIC,-37.286611,145.435776,Hume
3717,LIMESTONE,VIC,-37.286611,145.435776,Hume
3717,MURRINDINDI,VIC,-37.286611,145.435776,Hume
3717,YEA,VIC,-37.286611,145.435776,Hume
3718,MOLESWORTH,VIC,-37.144067,145.54096,Hume
3719,GOBUR,VIC,-37.041215,145.608491,Hume
3719,KANUMBRA,VIC,-37.041215,145.608491,Hume
3719,TERIP TERIP,VIC,-37.041215,145.608491,Hume
3719,YARCK,VIC,-37.041215,145.608491,Hume
3720,BONNIE DOON,VIC,-37.017241,145.850304,Hume
3722,BARWITE,VIC,-37.202634,146.253268,Hume
3722,MANSFIELD,VIC,-37.202634,146.253268,Hume
3722,MIRIMBAH,VIC,-37.202634,146.253268,Hume
3723,ARCHERTON,VIC,-36.894465,146.256507,Latrobe - Gippsland
3723,BARJARG,VIC,-36.894465,146.256507,Latrobe - Gippsland
3723,BOOROLITE,VIC,-36.894465,146.256507,Latrobe - Gippsland
3723,BRIDGE CREEK,VIC,-36.894465,146.256507,Latrobe - Gippsland
3723,DELATITE,VIC,-36.894465,146.256507,Latrobe - Gippsland
3723,ENOCHS POINT,VIC,-37.41855045,146.1186202,Latrobe - Gippsland
3723,GAFFNEYS CREEK,VIC,-36.894465,146.256507,Latrobe - Gippsland
3723,GOUGHS BAY,VIC,-36.894465,146.256507,Latrobe - Gippsland
3723,HOWES CREEK,VIC,-36.894465,146.256507,Latrobe - Gippsland
3723,HOWQUA,VIC,-36.894465,146.256507,Latrobe - Gippsland
3723,HOWQUA HILLS,VIC,-36.894465,146.256507,Latrobe - Gippsland
3723,HOWQUA INLET,VIC,-36.894465,146.256507,Latrobe - Gippsland
3723,JAMIESON,VIC,-36.894465,146.256507,Latrobe - Gippsland
3723,KEVINGTON,VIC,-36.894465,146.256507,Latrobe - Gippsland
3723,KNOCKWOOD,VIC,-37.42570709,146.2594778,Latrobe - Gippsland
3723,MACS COVE,VIC,-36.894465,146.256507,Latrobe - Gippsland
3723,MAINDAMPLE,VIC,-36.894465,146.256507,Latrobe - Gippsland
3723,MATLOCK,VIC,-36.894465,146.256507,Latrobe - Gippsland
3723,MERRIJIG,VIC,-36.894465,146.256507,Latrobe - Gippsland
3723,MOUNT BULLER,VIC,-36.894465,146.256507,Latrobe - Gippsland
3723,MOUNTAIN BAY,VIC,-36.894465,146.256507,Latrobe - Gippsland
3723,NILLAHCOOTIE,VIC,-36.894465,146.256507,Latrobe - Gippsland
3723,PIRIES,VIC,-36.894465,146.256507,Latrobe - Gippsland
3723,SAWMILL SETTLEMENT,VIC,-36.894465,146.256507,Latrobe - Gippsland
3723,TOLMIE,VIC,-36.894465,146.256507,Latrobe - Gippsland
3723,WOODS POINT,VIC,-36.894465,146.256507,Latrobe - Gippsland
3725,BOXWOOD,VIC,-36.414359,145.937326,Hume
3725,CHESNEY VALE,VIC,-36.414359,145.937326,Hume
3725,GOORAMBAT,VIC,-36.414359,145.937326,Hume
3725,MAJOR PLAINS,VIC,-36.414359,145.937326,Hume
3725,STEWARTON,VIC,-36.414359,145.937326,Hume
3726,BUNGEET,VIC,-36.332254,145.960209,Hume
3726,BUNGEET WEST,VIC,-36.332254,145.960209,Hume
3726,DEVENISH,VIC,-36.332254,145.960209,Hume
3726,THOONA,VIC,-36.332254,145.960209,Hume
3727,ALMONDS,VIC,-36.242443,145.957776,Shepparton
3727,LAKE ROWAN,VIC,-36.242443,145.957776,Shepparton
3727,PELLUEBLA,VIC,-36.242443,145.957776,Shepparton
3727,ST JAMES,VIC,-36.242443,145.957776,Shepparton
3727,WAGGARANDALL,VIC,-36.242443,145.957776,Shepparton
3727,YUNDOOL,VIC,-36.242443,145.957776,Shepparton
3732,MOYHU,VIC,-36.686814,146.313751,Hume
3732,MYRRHEE,VIC,-36.686814,146.313751,Hume
3733,WHITFIELD,VIC,-36.812087,146.316338,Hume
3737,WONNANGATTA,VIC,-37.13823976,146.8156764,Hume
3750,WOLLERT,VIC,-37.596078,145.005578,Melbourne - North East
3751,WOODSTOCK,VIC,-37.554655,145.052904,Melbourne - North East
3752,MORANG SOUTH,VIC,-37.619102,145.074353,Melbourne - North East
3752,SOUTH MORANG,VIC,-37.619102,145.074353,Melbourne - North East
3753,BEVERIDGE,VIC,-37.476474,144.959512,Melbourne - North East
3754,DOREEN,VIC,-37.593554,145.112985,Melbourne - North East
3754,MERNDA,VIC,-37.593554,145.112985,Melbourne - North East
3755,YAN YEAN,VIC,-37.563905,145.142035,Melbourne - North East
3756,CHINTIN,VIC,-37.41233,144.956641,Melbourne - North West
3756,DARRAWEIT GUIM,VIC,-37.41233,144.956641,Melbourne - North West
3756,HIDDEN VALLEY,VIC,-37.41233,144.956641,Melbourne - North West
3756,UPPER PLENTY,VIC,-37.41233,144.956641,Melbourne - North West
3756,WALLAN,VIC,-37.41233,144.956641,Melbourne - North West
3756,WALLAN EAST,VIC,-37.41233,144.956641,Melbourne - North West
3757,BRUCES CREEK,VIC,-37.469784,145.182221,Melbourne - North East
3757,EDEN PARK,VIC,-37.469784,145.182221,Melbourne - North East
3757,HUMEVALE,VIC,-37.469784,145.182221,Melbourne - North East
3757,KINGLAKE CENTRAL,VIC,-37.469784,145.182221,Melbourne - North East
3757,KINGLAKE WEST,VIC,-37.469784,145.182221,Melbourne - North East
3757,PHEASANT CREEK,VIC,-37.469784,145.182221,Melbourne - North East
3757,WHITTLESEA,VIC,-37.469784,145.182221,Melbourne - North East
3758,HEATHCOTE JUNCTION,VIC,-37.354647,145.052552,Melbourne - North East
3758,WANDONG,VIC,-37.354647,145.052552,Melbourne - North East
3759,PANTON HILL,VIC,-37.650385,145.247277,Melbourne - North East
3760,SMITHS GULLY,VIC,-37.6269998,145.288344,Melbourne - North East
3763,KINGLAKE,VIC,-37.521863,145.353378,Melbourne - North East
3763,MOUNT SLIDE,VIC,-37.521863,145.353378,Melbourne - North East
3764,FORBES,VIC,-37.263736,144.900644,Melbourne - North West
3764,GLENAROUA,VIC,-37.263736,144.900644,Melbourne - North West
3764,HIGH CAMP,VIC,-37.263736,144.900644,Melbourne - North West
3764,KILMORE,VIC,-37.263736,144.900644,Melbourne - North West
3764,KILMORE EAST,VIC,-37.263736,144.900644,Melbourne - North West
3764,MORANDING,VIC,-37.263736,144.900644,Melbourne - North West
3764,TANTARABOO,VIC,-37.263736,144.900644,Melbourne - North West
3764,WILLOWMAVIN,VIC,-37.263736,144.900644,Melbourne - North West
3765,MONTROSE,VIC,-37.814771,145.346621,Melbourne - Outer East
3766,KALORAMA,VIC,-37.817818,145.384955,Melbourne - Outer East
3767,MOUNT DANDENONG,VIC,-37.839387,145.347505,Melbourne - Outer East
3770,COLDSTREAM,VIC,-37.708784,145.416004,Melbourne - Outer East
3770,GRUYERE,VIC,-37.708784,145.416004,Melbourne - Outer East
3770,YERING,VIC,-37.708784,145.416004,Melbourne - Outer East
3775,CHRISTMAS HILLS,VIC,-37.642852,145.365993,Melbourne - Outer East
3775,DIXONS CREEK,VIC,-37.642852,145.365993,Melbourne - Outer East
3775,STEELS CREEK,VIC,-37.642852,145.365993,Melbourne - Outer East
3775,TARRAWARRA,VIC,-37.642852,145.365993,Melbourne - Outer East
3775,YARRA GLEN,VIC,-37.642852,145.365993,Melbourne - Outer East
3777,BADGER CREEK,VIC,-37.606088,145.513804,Melbourne - Outer East
3777,CASTELLA,VIC,-37.606088,145.513804,Melbourne - Outer East
3777,CHUM CREEK,VIC,-37.606088,145.513804,Melbourne - Outer East
3777,HEALESVILLE,VIC,-37.606088,145.513804,Melbourne - Outer East
3777,HEALESVILLE MAIN STREET,VIC,-37.606088,145.513804,Melbourne - Outer East
3777,HEALESVILLE POST SHOP,VIC,-37.606088,145.513804,Melbourne - Outer East
3777,MOUNT TOOLEBEWONG,VIC,-37.606088,145.513804,Melbourne - Outer East
3777,TOOLANGI,VIC,-37.606088,145.513804,Melbourne - Outer East
3778,FERNSHAW,VIC,-37.537492,145.623011,Melbourne - Outer East
3778,NARBETHONG,VIC,-37.537492,145.623011,Melbourne - Outer East
3779,CAMBARVILLE,VIC,-37.539267,145.784751,Hume
3779,MARYSVILLE,VIC,-37.539267,145.784751,Hume
3781,COCKATOO,VIC,-37.938471,145.487862,Melbourne - South East
3781,MOUNT BURNETT,VIC,-37.938471,145.487862,Melbourne - South East
3781,NANGANA,VIC,-37.938471,145.487862,Melbourne - South East
3782,AVONSLEIGH,VIC,-37.938068,145.433024,Melbourne - South East
3782,CLEMATIS,VIC,-37.938068,145.433024,Melbourne - South East
3782,EMERALD,VIC,-37.938068,145.433024,Melbourne - South East
3782,MACCLESFIELD,VIC,-37.938068,145.433024,Melbourne - South East
3783,GEMBROOK,VIC,-37.947379,145.596576,Melbourne - South East
3785,TREMONT,VIC,-37.885138,145.316734,Melbourne - Outer East
3786,FERNY CREEK,VIC,-37.878188,145.332431,Melbourne - Outer East
3787,SASSAFRAS,VIC,-37.866786,145.350888,Melbourne - Outer East
3787,SASSAFRAS GULLY,VIC,-37.866786,145.350888,Melbourne - Outer East
3788,OLINDA,VIC,-37.848036,145.377128,Melbourne - Outer East
3789,SHERBROOKE,VIC,-37.889767,145.357336,Melbourne - Outer East
3791,KALLISTA,VIC,-37.896917,145.379622,Melbourne - Outer East
3792,THE PATCH,VIC,-37.89424,145.405388,Melbourne - Outer East
3793,MONBULK,VIC,-37.874533,145.429715,Melbourne - Outer East
3795,SILVAN,VIC,-37.836663,145.430311,Melbourne - Outer East
3796,MOUNT EVELYN,VIC,-37.786977,145.384922,Melbourne - Outer East
3797,GILDEROY,VIC,-37.867809,145.786343,Melbourne - Outer East
3797,GLADYSDALE,VIC,-37.867809,145.786343,Melbourne - Outer East
3797,POWELLTOWN,VIC,-37.867809,145.786343,Melbourne - Outer East
3797,THREE BRIDGES,VIC,-37.867809,145.786343,Melbourne - Outer East
3797,YARRA JUNCTION,VIC,-37.867809,145.786343,Melbourne - Outer East
3799,BIG PATS CREEK,VIC,-37.727566,145.818512,Melbourne - Outer East
3799,EAST WARBURTON,VIC,-37.727566,145.818512,Melbourne - Outer East
3799,MCMAHONS CREEK,VIC,-37.727566,145.818512,Melbourne - Outer East
3799,MILLGROVE,VIC,-37.727566,145.818512,Melbourne - Outer East
3799,REEFTON,VIC,-37.727566,145.818512,Melbourne - Outer East
3799,WARBURTON,VIC,-37.727566,145.818512,Melbourne - Outer East
3799,WESBURN,VIC,-37.727566,145.818512,Melbourne - Outer East
3800,MONASH UNIVERSITY,VIC,-37.910545,145.134935,Melbourne - South East
3802,ENDEAVOUR HILLS,VIC,-37.971763,145.255599,Melbourne - South East
3803,HALLAM,VIC,-38.009435,145.265524,Melbourne - South East
3804,NARRE WARREN EAST,VIC,-37.980059,145.325994,Melbourne - South East
3804,NARRE WARREN NORTH,VIC,-37.980059,145.325994,Melbourne - South East
3805,FOUNTAIN GATE,VIC,-38.037026,145.304198,Melbourne - South East
3805,NARRE WARREN,VIC,-38.037026,145.304198,Melbourne - South East
3805,NARRE WARREN SOUTH,VIC,-38.037026,145.304198,Melbourne - South East
3806,BERWICK,VIC,-38.025018,145.349488,Melbourne - South East
3806,HARKAWAY,VIC,-38.025018,145.349488,Melbourne - South East
3807,BEACONSFIELD,VIC,-38.048316,145.371635,Melbourne - South East
3807,GUYS HILL,VIC,-38.048316,145.371635,Melbourne - South East
3808,BEACONSFIELD UPPER,VIC,-38.002518,145.42327,Melbourne - South East
3808,DEWHURST,VIC,-38.002518,145.42327,Melbourne - South East
3809,OFFICER,VIC,-38.069094,145.406887,Melbourne - South East
3809,OFFICER SOUTH,VIC,-38.069094,145.406887,Melbourne - South East
3810,PAKENHAM,VIC,-38.04658,145.472514,Melbourne - South East
3810,PAKENHAM SOUTH,VIC,-38.04658,145.472514,Melbourne - South East
3810,PAKENHAM UPPER,VIC,-38.04658,145.472514,Melbourne - South East
3810,RYTHDALE,VIC,-38.04658,145.472514,Melbourne - South East
3812,MARYKNOLL,VIC,-38.070135,145.565304,Melbourne - South East
3812,NAR NAR GOON,VIC,-38.070135,145.565304,Melbourne - South East
3812,NAR NAR GOON NORTH,VIC,-38.070135,145.565304,Melbourne - South East
3813,TYNONG,VIC,-38.064252,145.634339,Melbourne - South East
3813,TYNONG NORTH,VIC,-38.064252,145.634339,Melbourne - South East
3814,CORA LYNN,VIC,-38.10718,145.669112,Melbourne - South East
3814,GARFIELD,VIC,-38.10718,145.669112,Melbourne - South East
3814,GARFIELD NORTH,VIC,-38.10718,145.669112,Melbourne - South East
3814,VERVALE,VIC,-38.10718,145.669112,Melbourne - South East
3815,BUNYIP,VIC,-38.01378,145.726311,Melbourne - South East
3815,BUNYIP NORTH,VIC,-38.01378,145.726311,Melbourne - South East
3815,IONA,VIC,-38.01378,145.726311,Melbourne - South East
3815,TONIMBUK,VIC,-38.01378,145.726311,Melbourne - South East
3816,LABERTOUCHE,VIC,-38.043542,145.787991,Melbourne - South East
3816,LONGWARRY,VIC,-38.043542,145.787991,Melbourne - South East
3816,LONGWARRY NORTH,VIC,-38.043542,145.787991,Melbourne - South East
3816,MODELLA,VIC,-38.043542,145.787991,Melbourne - South East
3818,ATHLONE,VIC,-38.096289,145.867337,Latrobe - Gippsland
3818,DROUIN,VIC,-38.096289,145.867337,Latrobe - Gippsland
3818,DROUIN EAST,VIC,-38.096289,145.867337,Latrobe - Gippsland
3818,DROUIN SOUTH,VIC,-38.096289,145.867337,Latrobe - Gippsland
3818,DROUIN WEST,VIC,-38.096289,145.867337,Latrobe - Gippsland
3818,HALLORA,VIC,-38.096289,145.867337,Latrobe - Gippsland
3818,JINDIVICK,VIC,-38.096289,145.867337,Latrobe - Gippsland
3818,RIPPLEBROOK,VIC,-38.096289,145.867337,Latrobe - Gippsland
3818,TARAGO,VIC,-38.096289,145.867337,Latrobe - Gippsland
3820,BONA VISTA,VIC,-38.207476,145.922212,Latrobe - Gippsland
3820,LILLICO,VIC,-38.207476,145.922212,Latrobe - Gippsland
3820,WARRAGUL,VIC,-38.207476,145.922212,Latrobe - Gippsland
3821,BRANDY CREEK,VIC,-37.919937,145.945214,Latrobe - Gippsland
3821,BRAVINGTON,VIC,-38.08301804,145.9226127,Latrobe - Gippsland
3821,BULN BULN,VIC,-37.919937,145.945214,Latrobe - Gippsland
3821,BULN BULN EAST,VIC,-37.919937,145.945214,Latrobe - Gippsland
3821,CROSSOVER,VIC,-37.919937,145.945214,Latrobe - Gippsland
3821,ELLINBANK,VIC,-37.919937,145.945214,Latrobe - Gippsland
3821,FERNDALE,VIC,-37.919937,145.945214,Latrobe - Gippsland
3821,LARDNER,VIC,-37.919937,145.945214,Latrobe - Gippsland
3821,NAYOOK,VIC,-37.919937,145.945214,Latrobe - Gippsland
3821,NEERIM JUNCTION,VIC,-37.919937,145.945214,Latrobe - Gippsland
3821,NEERIM NORTH,VIC,-37.919937,145.945214,Latrobe - Gippsland
3821,NILMA,VIC,-37.919937,145.945214,Latrobe - Gippsland
3821,NILMA NORTH,VIC,-37.919937,145.945214,Latrobe - Gippsland
3821,ROKEBY,VIC,-37.919937,145.945214,Latrobe - Gippsland
3821,SEAVIEW,VIC,-37.919937,145.945214,Latrobe - Gippsland
3821,SHADY CREEK,VIC,-37.919937,145.945214,Latrobe - Gippsland
3821,TETOORA ROAD,VIC,-37.919937,145.945214,Latrobe - Gippsland
3821,TORWOOD,VIC,-38.25783442,145.8742873,Latrobe - Gippsland
3821,WARRAGUL SOUTH,VIC,-37.919937,145.945214,Latrobe - Gippsland
3821,WARRAGUL WEST,VIC,-37.919937,145.945214,Latrobe - Gippsland
3822,CLOVERLEA,VIC,-38.194379,145.989901,Latrobe - Gippsland
3822,DARNUM,VIC,-38.194379,145.989901,Latrobe - Gippsland
3822,GAINSBOROUGH,VIC,-38.194379,145.989901,Latrobe - Gippsland
3823,ALLAMBEE,VIC,-38.210382,146.065656,Latrobe - Gippsland
3823,YARRAGON,VIC,-38.210382,146.065656,Latrobe - Gippsland
3823,YARRAGON SOUTH,VIC,-38.210382,146.065656,Latrobe - Gippsland
3824,CHILDERS,VIC,-38.245649,146.16397,Latrobe - Gippsland
3824,NARRACAN,VIC,-38.245649,146.16397,Latrobe - Gippsland
3824,THORPDALE SOUTH,VIC,-38.245649,146.16397,Latrobe - Gippsland
3824,TRAFALGAR,VIC,-38.245649,146.16397,Latrobe - Gippsland
3824,TRAFALGAR EAST,VIC,-38.245649,146.16397,Latrobe - Gippsland
3824,TRAFALGAR SOUTH,VIC,-38.245649,146.16397,Latrobe - Gippsland
3825,ABERFELDY,VIC,-37.978862,146.342932,Latrobe - Gippsland
3825,AMOR,VIC,-37.978862,146.342932,Latrobe - Gippsland
3825,BOOLA,VIC,-38.0485774,146.4605642,Latrobe - Gippsland
3825,CARINGAL,VIC,-37.978862,146.342932,Latrobe - Gippsland
3825,COALVILLE,VIC,-37.978862,146.342932,Latrobe - Gippsland
3825,COOPERS CREEK,VIC,-37.978862,146.342932,Latrobe - Gippsland
3825,ERICA,VIC,-37.978862,146.342932,Latrobe - Gippsland
3825,FUMINA,VIC,-37.978862,146.342932,Latrobe - Gippsland
3825,FUMINA SOUTH,VIC,-37.978862,146.342932,Latrobe - Gippsland
3825,HERNES OAK,VIC,-37.978862,146.342932,Latrobe - Gippsland
3825,HILL END,VIC,-37.978862,146.342932,Latrobe - Gippsland
3825,JACOB CREEK,VIC,-37.978862,146.342932,Latrobe - Gippsland
3825,JERICHO,VIC,-37.66622391,146.2288747,Latrobe - Gippsland
3825,MOE,VIC,-37.978862,146.342932,Latrobe - Gippsland
3825,MOE SOUTH,VIC,-37.978862,146.342932,Latrobe - Gippsland
3825,MOONDARRA,VIC,-37.978862,146.342932,Latrobe - Gippsland
3825,NEWBOROUGH,VIC,-37.978862,146.342932,Latrobe - Gippsland
3825,NEWBOROUGH EAST,VIC,-37.978862,146.342932,Latrobe - Gippsland
3825,RAWSON,VIC,-37.978862,146.342932,Latrobe - Gippsland
3825,TANJIL,VIC,-37.978862,146.342932,Latrobe - Gippsland
3825,TANJIL SOUTH,VIC,-37.978862,146.342932,Latrobe - Gippsland
3825,THALLOO,VIC,-38.08561743,146.3086546,Latrobe - Gippsland
3825,THALOO,VIC,-37.978862,146.342932,Latrobe - Gippsland
3825,THOMSON,VIC,-37.978862,146.342932,Latrobe - Gippsland
3825,TOOMBON,VIC,-37.72124292,146.4393424,Latrobe - Gippsland
3825,WALHALLA,VIC,-37.978862,146.342932,Latrobe - Gippsland
3825,WALHALLA EAST,VIC,-37.9325509,146.5807798,Latrobe - Gippsland
3825,WESTBURY,VIC,-37.978862,146.342932,Latrobe - Gippsland
3825,WILLOW GROVE,VIC,-37.978862,146.342932,Latrobe - Gippsland
3825,YALLOURN,VIC,-37.978862,146.342932,Latrobe - Gippsland
3825,YALLOURN NORTH,VIC,-37.978862,146.342932,Latrobe - Gippsland
3831,NEERIM,VIC,-37.993258,146.013136,Latrobe - Gippsland
3831,NEERIM EAST,VIC,-37.993258,146.013136,Latrobe - Gippsland
3831,NEERIM SOUTH,VIC,-37.993258,146.013136,Latrobe - Gippsland
3832,NAYOOK,VIC,-37.919937,145.945214,Latrobe - Gippsland
3832,NEERIM JUNCTION,VIC,-37.919937,145.945214,Latrobe - Gippsland
3832,NEERIM NORTH,VIC,-37.919937,145.945214,Latrobe - Gippsland
3833,ADA,VIC,-37.84222154,145.851865,Melbourne - Outer East
3833,BAW BAW,VIC,-37.829347,146.077886,Melbourne - Outer East
3833,BAW BAW VILLAGE,VIC,-37.829347,146.077886,Melbourne - Outer East
3833,GENTLE ANNIE,VIC,-37.93840381,145.8366168,Melbourne - Outer East
3833,ICY CREEK,VIC,-37.829347,146.077886,Melbourne - Outer East
3833,LOCH VALLEY,VIC,-37.829347,146.077886,Melbourne - Outer East
3833,MT BAW BAW,VIC,-37.829347,146.077886,Melbourne - Outer East
3833,NOOJEE,VIC,-37.829347,146.077886,Melbourne - Outer East
3833,PIEDMONT,VIC,-37.829347,146.077886,Melbourne - Outer East
3833,TANJIL BREN,VIC,-37.829347,146.077886,Melbourne - Outer East
3833,TOORONGO,VIC,-37.829347,146.077886,Melbourne - Outer East
3833,VESPER,VIC,-37.829347,146.077886,Melbourne - Outer East
3835,THORPDALE,VIC,-38.290637,146.175271,Latrobe - Gippsland
3840,DRIFFIELD,VIC,-38.245215,146.424457,Latrobe - Gippsland
3840,HAZELWOOD,VIC,-38.245215,146.424457,Latrobe - Gippsland
3840,HAZELWOOD NORTH,VIC,-38.245215,146.424457,Latrobe - Gippsland
3840,HAZELWOOD SOUTH,VIC,-38.245215,146.424457,Latrobe - Gippsland
3840,JEERALANG,VIC,-38.245215,146.424457,Latrobe - Gippsland
3840,JEERALANG JUNCTION,VIC,-38.245215,146.424457,Latrobe - Gippsland
3840,MARYVALE,VIC,-38.245215,146.424457,Latrobe - Gippsland
3840,MID VALLEY,VIC,-38.245215,146.424457,Latrobe - Gippsland
3840,MORWELL,VIC,-38.245215,146.424457,Latrobe - Gippsland
3840,MORWELL EAST,VIC,-38.245215,146.424457,Latrobe - Gippsland
3840,MORWELL UPPER,VIC,-38.245215,146.424457,Latrobe - Gippsland
3842,CHURCHILL,VIC,-38.315452,146.414358,Latrobe - Gippsland
3844,BLACKWARRY,VIC,-38.316869,146.607101,Latrobe - Gippsland
3844,CALLIGNEE,VIC,-38.316869,146.607101,Latrobe - Gippsland
3844,CALLIGNEE NORTH,VIC,-38.316869,146.607101,Latrobe - Gippsland
3844,CALLIGNEE SOUTH,VIC,-38.38048482,146.6035417,Latrobe - Gippsland
3844,CARRAJUNG,VIC,-38.316869,146.607101,Latrobe - Gippsland
3844,CARRAJUNG LOWER,VIC,-38.39234478,146.7391131,Latrobe - Gippsland
3844,CARRAJUNG SOUTH,VIC,-38.38123128,146.7999955,Latrobe - Gippsland
3844,FLYNN,VIC,-38.316869,146.607101,Latrobe - Gippsland
3844,FLYNNS CREEK,VIC,-38.316869,146.607101,Latrobe - Gippsland
3844,KOORNALLA,VIC,-38.316869,146.607101,Latrobe - Gippsland
3844,LOY YANG,VIC,-38.316869,146.607101,Latrobe - Gippsland
3844,MOUNT TASSIE,VIC,-38.38862898,146.5618972,Latrobe - Gippsland
3844,TRARALGON,VIC,-38.316869,146.607101,Latrobe - Gippsland
3844,TRARALGON EAST,VIC,-38.316869,146.607101,Latrobe - Gippsland
3844,TRARALGON SOUTH,VIC,-38.316869,146.607101,Latrobe - Gippsland
3844,TYERS,VIC,-38.316869,146.607101,Latrobe - Gippsland
3844,WILLUNG SOUTH,VIC,-38.316869,146.607101,Latrobe - Gippsland
3847,HIAMDALE,VIC,-38.166213,146.772991,Latrobe - Gippsland
3847,NAMBROK,VIC,-38.166213,146.772991,Latrobe - Gippsland
3847,ROSEDALE,VIC,-38.166213,146.772991,Latrobe - Gippsland
3847,WILLUNG,VIC,-38.166213,146.772991,Latrobe - Gippsland
3847,WILLUNG SOUTH,VIC,-38.32561417,146.8251888,Latrobe - Gippsland
3850,GIFFARD,VIC,-38.224191,147.106181,Latrobe - Gippsland
3850,GUTHRIDGE,VIC,-38.224191,147.106181,Latrobe - Gippsland
3850,SALE,VIC,-38.224191,147.106181,Latrobe - Gippsland
3850,SALE NORTH,VIC,-38.224191,147.106181,Latrobe - Gippsland
3850,WURRUK,VIC,-38.224191,147.106181,Latrobe - Gippsland
3851,AIRLY,VIC,-38.035548,147.084398,Latrobe - Gippsland
3851,BUNDALAGUAH,VIC,-38.035548,147.084398,Latrobe - Gippsland
3851,CLYDEBANK,VIC,-38.035548,147.084398,Latrobe - Gippsland
3851,COBAINS,VIC,-38.035548,147.084398,Latrobe - Gippsland
3851,DARRIMAN,VIC,-38.035548,147.084398,Latrobe - Gippsland
3851,DUTSON,VIC,-38.035548,147.084398,Latrobe - Gippsland
3851,DUTSON DOWNS,VIC,-38.035548,147.084398,Latrobe - Gippsland
3851,FLAMINGO BEACH,VIC,-38.035548,147.084398,Latrobe - Gippsland
3851,FULHAM,VIC,-38.035548,147.084398,Latrobe - Gippsland
3851,GIFFARD,VIC,-38.38411874,147.099754,Latrobe - Gippsland
3851,GIFFARD WEST,VIC,-38.035548,147.084398,Latrobe - Gippsland
3851,GLOMAR BEACH,VIC,-38.035548,147.084398,Latrobe - Gippsland
3851,GOLDEN BEACH,VIC,-38.035548,147.084398,Latrobe - Gippsland
